Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Agg Entropy (bits),Avg Entropy (bits),BW 90% (Hz),Center Freq (Hz),Delta Time (s),Freq 5% (Hz),Freq 95% (Hz),Max Freq (Hz),Begin File,Begin Path,Signal Type,Song ID,num notes,num unique notes,buzzy or clear,Song ID,Source
2,Spectrogram 1,1,1.577451182,3.130399208,3263.8,7274.5,4.515,3.344,5254.1,2670.1,1.553,3789.8,6460,6201.6,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,1,10,6,c,SRF28M04,Field Season
2,Selection Spectrum 1,1,1.577451182,3.130399208,3263.8,7274.5,4.51,4.51,5254.1,2670.1,1.553,3789.8,6460,6287.7,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,1,10,6,c,SRF28M04,Field Season
3,Waveform 1,1,73.99120215,75.92654897,3246.5,5879.5,,,,,1.935,,,,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,3,16,6,c,SRF28M04,Field Season
3,Spectrogram 1,1,73.99120215,75.92654897,3246.5,5879.5,4.599,3.313,4823.4,1894.9,1.935,3617.6,5512.5,5512.5,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,3,16,6,c,SRF28M04,Field Season
3,Selection Spectrum 1,1,73.99120215,75.92654897,3246.5,5879.5,4.6,4.6,4823.4,1894.9,1.935,3617.6,5512.5,5340.2,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,3,16,6,c,SRF28M04,Field Season
4,Waveform 1,1,109.2667392,111.1387939,3356.8,6953.3,,,,,1.872,,,,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,4,15,6,c,SRF28M04,Field Season
4,Spectrogram 1,1,109.2667392,111.1387939,3356.8,6953.3,4.893,3.341,4995.7,2842.4,1.872,3703.7,6546.1,4565,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,4,15,6,c,SRF28M04,Field Season
4,Selection Spectrum 1,1,109.2667392,111.1387939,3356.8,6953.3,4.893,4.893,4995.7,2842.4,1.872,3703.7,6546.1,3789.8,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,4,15,6,c,SRF28M04,Field Season
5,Waveform 1,1,255.2210392,256.6103358,3545.5,6756.3,,,,,1.389,,,,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,1,7,5,b,SRF28M04,Field Season
5,Spectrogram 1,1,255.2210392,256.6103358,3545.5,6756.3,4.802,3.556,5426.4,2067.2,1.389,4306.6,6373.8,6115.4,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,1,7,5,b,SRF28M04,Field Season
5,Selection Spectrum 1,1,255.2210392,256.6103358,3545.5,6756.3,4.806,4.806,5426.4,2067.2,1.389,4306.6,6373.8,5512.5,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,1,7,5,b,SRF28M04,Field Season
6,Waveform 1,1,285.7178131,287.4329115,3350.7,6838.1,,,,,1.715,,,,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,2,10,5,b,SRF28M04,Field Season
6,Spectrogram 1,1,285.7178131,287.4329115,3350.7,6838.1,4.367,3.934,5168,2411.7,1.715,4134.4,6546.1,5168,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,2,10,5,b,SRF28M04,Field Season
6,Selection Spectrum 1,1,285.7178131,287.4329115,3350.7,6838.1,4.377,4.377,5168,2411.7,1.715,4134.4,6546.1,5168,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,2,10,5,b,SRF28M04,Field Season
7,Waveform 1,1,338.0096995,339.0942482,3720.8,6771.9,,,,,1.085,,,,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,3,7,5,b,SRF28M04,Field Season
7,Spectrogram 1,1,338.0096995,339.0942482,3720.8,6771.9,4.598,3.63,5254.1,2153.3,1.085,4306.6,6460,5254.1,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,3,7,5,b,SRF28M04,Field Season
7,Selection Spectrum 1,1,338.0096995,339.0942482,3720.8,6771.9,4.577,4.577,5254.1,2153.3,1.085,4306.6,6460,5254.1,SRF28M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Clinton/SRF28M04.WAV.wav,song,3,7,5,b,SRF28M04,Field Season
1,Waveform 1,1,142.7016678,144.1572015,4399.3,7638.5,,,,,1.456,,,,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,6,5,3,clear,SRF29M02,Field Season
1,Spectrogram 1,1,142.7016678,144.1572015,4399.3,7638.5,3.977,2.864,2325.6,5684.8,1.456,4823.4,7149,4909.6,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,6,5,3,clear,SRF29M02,Field Season
1,Selection Spectrum 1,1,142.7016678,144.1572015,4399.3,7638.5,3.959,3.959,2325.6,5598.6,1.456,4823.4,7149,4909.6,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,6,5,3,clear,SRF29M02,Field Season
2,Waveform 1,1,121.3507268,122.5364848,4414,7788.2,,,,,1.186,,,,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,4,4,3,clear,SRF29M02,Field Season
2,Spectrogram 1,1,121.3507268,122.5364848,4414,7788.2,4.158,2.493,2411.7,4995.7,1.186,4651.2,7062.9,4823.4,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,4,4,3,clear,SRF29M02,Field Season
2,Selection Spectrum 1,1,121.3507268,122.5364848,4414,7788.2,4.155,4.155,2411.7,4995.7,1.186,4651.2,7062.9,4909.6,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,4,4,3,clear,SRF29M02,Field Season
3,Waveform 1,1,132.5283027,133.9744256,4414,7754.5,,,,,1.446,,,,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,5,5,3,clear,SRF29M02,Field Season
3,Spectrogram 1,1,132.5283027,133.9744256,4414,7754.5,3.999,2.813,2325.6,6546.1,1.446,4737.3,7062.9,4909.6,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,5,5,3,clear,SRF29M02,Field Season
3,Selection Spectrum 1,1,132.5283027,133.9744256,4414,7754.5,3.998,3.998,2325.6,6546.1,1.446,4737.3,7062.9,4909.6,SRF29M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M02.WAV.wav,song,5,5,3,clear,SRF29M02,Field Season
1,Waveform 1,1,102.5771903,103.2725718,4619.2,7883.2,,,,,0.695,,,,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,2,4,4,clear,SRF29M04,Field Season
1,Spectrogram 1,1,102.5771903,103.2725718,4619.2,7883.2,4.617,3.178,2411.7,6373.8,0.695,4909.6,7321.3,4995.7,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,2,4,4,clear,SRF29M04,Field Season
1,Selection Spectrum 1,1,102.5771903,103.2725718,4619.2,7883.2,4.628,4.628,2497.9,6287.7,0.695,4823.4,7321.3,4995.7,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,2,4,4,clear,SRF29M04,Field Season
2,Waveform 1,1,137.8716438,138.8370974,4237.4,7193.7,,,,,0.965,,,,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,5,6,4,clear,SRF29M04,Field Season
2,Spectrogram 1,1,137.8716438,138.8370974,4237.4,7193.7,4.131,3.395,2067.2,5081.8,0.965,4823.4,6890.6,4995.7,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,5,6,4,clear,SRF29M04,Field Season
2,Selection Spectrum 1,1,137.8716438,138.8370974,4237.4,7193.7,4.136,4.136,2067.2,5081.8,0.965,4823.4,6890.6,4909.6,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,5,6,4,clear,SRF29M04,Field Season
3,Waveform 1,1,116.5617636,117.2687383,4122.9,7501.4,,,,,0.707,,,,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,3,4,4,clear,SRF29M04,Field Season
3,Spectrogram 1,1,116.5617636,117.2687383,4122.9,7501.4,4.307,3.461,2325.6,5684.8,0.707,4823.4,7149,4995.7,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,3,4,4,clear,SRF29M04,Field Season
3,Selection Spectrum 1,1,116.5617636,117.2687383,4122.9,7501.4,4.307,4.307,2325.6,5684.8,0.707,4823.4,7149,4995.7,SRF29M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Pemberton/SRF29M04.WAV.wav,song,3,4,4,clear,SRF29M04,Field Season
4,Waveform 1,1,131.8154548,133.4334711,3076.5,6311.9,,,,,1.618,,,,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,1,11,6,buzzy,SRG02M01,Field Season
4,Spectrogram 1,1,131.8154548,133.4334711,3076.5,6311.9,4.542,3.478,1981.1,4651.2,1.618,3876,5857,4823.4,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,1,11,6,buzzy,SRG02M01,Field Season
4,Selection Spectrum 1,1,131.8154548,133.4334711,3076.5,6311.9,4.532,4.532,1981.1,4651.2,1.618,3876,5857,4565,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,1,11,6,buzzy,SRG02M01,Field Season
5,Waveform 1,1,219.0025032,220.6849908,3089.6,6417.2,,,,,1.682,,,,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,4,11,6,buzzy,SRG02M01,Field Season
5,Spectrogram 1,1,219.0025032,220.6849908,3089.6,6417.2,4.38,3.278,1981.1,5426.4,1.682,4048.2,6029.3,4909.6,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,4,11,6,buzzy,SRG02M01,Field Season
5,Selection Spectrum 1,1,219.0025032,220.6849908,3089.6,6417.2,4.399,4.399,1981.1,5426.4,1.682,4048.2,6029.3,5598.6,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,4,11,6,buzzy,SRG02M01,Field Season
6,Waveform 1,1,153.0837811,154.5430924,3139,6374.4,,,,,1.459,,,,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,2,10,6,buzzy,SRG02M01,Field Season
6,Spectrogram 1,1,153.0837811,154.5430924,3139,6374.4,4.716,3.418,2067.2,4909.6,1.459,3876,5943.2,4909.6,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,2,10,6,buzzy,SRG02M01,Field Season
6,Selection Spectrum 1,1,153.0837811,154.5430924,3139,6374.4,4.718,4.718,2067.2,4909.6,1.459,3876,5943.2,5770.9,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,2,10,6,buzzy,SRG02M01,Field Season
1,Waveform 1,1,267.4324406,268.6401466,4027.8,6146.5,,,,,1.208,,,,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,9,4,2,clear,SRG02M01,Field Season
1,Spectrogram 1,1,267.4324406,268.6401466,4027.8,6146.5,4.031,2.428,1292,4995.7,1.208,4478.9,5770.9,4909.6,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,9,4,2,clear,SRG02M01,Field Season
1,Selection Spectrum 1,1,267.4324406,268.6401466,4027.8,6146.5,4.04,4.04,1292,4995.7,1.208,4478.9,5770.9,4909.6,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,9,4,2,clear,SRG02M01,Field Season
2,Waveform 1,1,54.11796967,55.29610616,4170.9,6175.1,,,,,1.178,,,,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,4,4,2,clear,SRG02M01,Field Season
2,Spectrogram 1,1,54.11796967,55.29610616,4170.9,6175.1,4.051,2.369,1292,5168,1.178,4478.9,5770.9,5598.6,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,4,4,2,clear,SRG02M01,Field Season
2,Selection Spectrum 1,1,54.11796967,55.29610616,4170.9,6175.1,4.032,4.032,1292,5168,1.178,4478.9,5770.9,5168,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,4,4,2,clear,SRG02M01,Field Season
3,Waveform 1,1,241.0578815,242.5171929,3992.7,5968.3,,,,,1.459,,,,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,7,5,2,clear,SRG02M01,Field Season
3,Spectrogram 1,1,241.0578815,242.5171929,3992.7,5968.3,4.14,2.69,1292,4909.6,1.459,4392.8,5684.8,4737.3,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,7,5,2,clear,SRG02M01,Field Season
3,Selection Spectrum 1,1,241.0578815,242.5171929,3992.7,5968.3,4.133,4.133,1292,4909.6,1.459,4392.8,5684.8,5168,SRG02M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M01.WAV.wav,song,7,5,2,clear,SRG02M01,Field Season
1,Waveform 1,1,51.4131987,52.75988645,3619.5,7780.6,,,,,1.347,,,,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,3,5,3,clear,SRG02M02,Field Season
1,Spectrogram 1,1,51.4131987,52.75988645,3619.5,7780.6,3.695,2.598,2239.5,5340.2,1.347,4306.6,6546.1,6460,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,3,5,3,clear,SRG02M02,Field Season
1,Selection Spectrum 1,1,51.4131987,52.75988645,3619.5,7780.6,3.709,3.709,2239.5,5340.2,1.347,4306.6,6546.1,6460,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,3,5,3,clear,SRG02M02,Field Season
3,Waveform 1,1,42.84414349,44.18170115,3543.2,7551.6,,,,,1.338,,,,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,2,5,3,clear,SRG02M02,Field Season
3,Spectrogram 1,1,42.84414349,44.18170115,3543.2,7551.6,4.022,2.454,2842.4,5254.1,1.338,3789.8,6632.2,5254.1,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,2,5,3,clear,SRG02M02,Field Season
3,Selection Spectrum 1,1,42.84414349,44.18170115,3543.2,7551.6,4.021,4.021,2842.4,5254.1,1.338,3789.8,6632.2,6546.1,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,2,5,3,clear,SRG02M02,Field Season
4,Waveform 1,1,30.98555026,32.34208716,3598.2,7857,,,,,1.357,,,,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,1,5,3,clear,SRG02M02,Field Season
4,Spectrogram 1,1,30.98555026,32.34208716,3598.2,7857,3.845,2.394,2153.3,5340.2,1.357,4392.8,6546.1,5340.2,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,1,5,3,clear,SRG02M02,Field Season
4,Selection Spectrum 1,1,30.98555026,32.34208716,3598.2,7857,3.856,3.856,2153.3,5340.2,1.357,4392.8,6546.1,5340.2,SRG02M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M02.WAV.wav,song,1,5,3,clear,SRG02M02,Field Season
1,Waveform 1,1,102.5194053,103.8654083,4146.3,8681.3,,,,,1.346,,,,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,5,5,3,clear,SRG02M03,Field Season
1,Spectrogram 1,1,102.5194053,103.8654083,4146.3,8681.3,4.397,3.019,3014.6,4995.7,1.346,4306.6,7321.3,4909.6,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,5,5,3,clear,SRG02M03,Field Season
1,Selection Spectrum 1,1,102.5194053,103.8654083,4146.3,8681.3,4.39,4.39,3014.6,4995.7,1.346,4306.6,7321.3,4909.6,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,5,5,3,clear,SRG02M03,Field Season
2,Waveform 1,1,438.126116,439.8551713,4024.9,8924.3,,,,,1.729,,,,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,14,6,3,clear,SRG02M03,Field Season
2,Spectrogram 1,1,438.126116,439.8551713,4024.9,8924.3,4.302,2.571,3014.6,4995.7,1.729,4306.6,7321.3,4392.8,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,14,6,3,clear,SRG02M03,Field Season
2,Selection Spectrum 1,1,438.126116,439.8551713,4024.9,8924.3,4.3,4.3,3014.6,4995.7,1.729,4306.6,7321.3,4392.8,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,14,6,3,clear,SRG02M03,Field Season
3,Waveform 1,1,457.6512346,459.353689,4024.9,8883.8,,,,,1.702,,,,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,15,6,3,clear,SRG02M03,Field Season
3,Spectrogram 1,1,457.6512346,459.353689,4024.9,8883.8,4.745,2.568,3273,5857,1.702,4306.6,7579.7,7321.3,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,15,6,3,clear,SRG02M03,Field Season
3,Selection Spectrum 1,1,457.6512346,459.353689,4024.9,8883.8,4.74,4.74,3273,5857,1.702,4306.6,7579.7,4392.8,SRG02M03.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG02M03.WAV.wav,song,15,6,3,clear,SRG02M03,Field Season
1,Waveform 1,1,163.4483438,164.6094798,3706.1,7641.9,,,,,1.161,,,,SRG04M01_3.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_3.WAV.wav,song,4,10,6,buzzy,SRG04M01,Field Season
1,Spectrogram 1,1,163.4483438,164.6094798,3706.1,7641.9,4.789,4.042,2670.1,5168,1.161,4220.5,6890.6,5340.2,SRG04M01_3.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_3.WAV.wav,song,4,10,6,buzzy,SRG04M01,Field Season
1,Selection Spectrum 1,1,163.4483438,164.6094798,3706.1,7641.9,4.818,4.818,2670.1,5168,1.161,4220.5,6890.6,4995.7,SRG04M01_3.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_3.WAV.wav,song,4,10,6,buzzy,SRG04M01,Field Season
1,Waveform 1,1,10.63273566,12.16221678,3416.4,8064.8,,,,,1.529,,,,SRG04M01_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_2.WAV.wav,song,2,11,6,buzzy,SRG04M01,Field Season
1,Spectrogram 1,1,10.63273566,12.16221678,3416.4,8064.8,4.482,3.305,1808.8,5081.8,1.529,4048.2,5857,5512.5,SRG04M01_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_2.WAV.wav,song,2,11,6,buzzy,SRG04M01,Field Season
1,Selection Spectrum 1,1,10.63273566,12.16221678,3416.4,8064.8,4.457,4.457,1722.7,5081.8,1.529,4048.2,5770.9,5340.2,SRG04M01_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_2.WAV.wav,song,2,11,6,buzzy,SRG04M01,Field Season
2,Waveform 1,1,1.534515738,3.071393347,3303,7951.4,,,,,1.537,,,,SRG04M01_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_2.WAV.wav,song,1,11,6,buzzy,SRG04M01,Field Season
2,Spectrogram 1,1,1.534515738,3.071393347,3303,7951.4,4.468,3.385,2239.5,5168,1.537,4306.6,6546.1,5684.8,SRG04M01_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_2.WAV.wav,song,1,11,6,buzzy,SRG04M01,Field Season
2,Selection Spectrum 1,1,1.534515738,3.071393347,3303,7951.4,4.46,4.46,2153.3,5168,1.537,4306.6,6460,4823.4,SRG04M01_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_2.WAV.wav,song,1,11,6,buzzy,SRG04M01,Field Season
1,Waveform 1,1,196.2964839,197.8138504,3984,8378.6,,,,,1.517,,,,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,12,6,3,clear,SRG04M01,Field Season
1,Spectrogram 1,1,196.2964839,197.8138504,3984,8378.6,4.33,2.661,1894.9,4909.6,1.517,4306.6,6201.6,5857,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,12,6,3,clear,SRG04M01,Field Season
1,Selection Spectrum 1,1,196.2964839,197.8138504,3984,8378.6,4.323,4.323,1894.9,4909.6,1.517,4306.6,6201.6,4306.6,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,12,6,3,clear,SRG04M01,Field Season
2,Waveform 1,1,17.8001715,19.44398516,4034,6431,,,,,1.644,,,,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,2,6,2,clear,SRG04M01,Field Season
2,Spectrogram 1,1,17.8001715,19.44398516,4034,6431,4.136,2.243,1808.8,5081.8,1.644,4306.6,6115.4,5943.2,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,2,6,2,clear,SRG04M01,Field Season
2,Selection Spectrum 1,1,17.8001715,19.44398516,4034,6431,4.124,4.124,1808.8,5081.8,1.644,4306.6,6115.4,4823.4,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,2,6,2,clear,SRG04M01,Field Season
3,Waveform 1,1,114.1637688,115.9761788,3984,8278.8,,,,,1.812,,,,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,8,7,3,clear,SRG04M01,Field Season
3,Spectrogram 1,1,114.1637688,115.9761788,3984,8278.8,4.42,2.685,2497.9,5684.8,1.812,4306.6,6804.5,6201.6,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,8,7,3,clear,SRG04M01,Field Season
3,Selection Spectrum 1,1,114.1637688,115.9761788,3984,8278.8,4.42,4.42,2411.7,5684.8,1.812,4306.6,6718.4,6029.3,SRG04M01_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M01_1.WAV.wav,song,8,7,3,clear,SRG04M01,Field Season
1,Waveform 1,1,25.24233705,26.72916919,4003.9,6652,,,,,1.487,,,,SRG04M02_3.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Squamish/SRG04M02_3.WAV.wav,song,9,5,2,clear,SRG04M02,Field Season
